LaptopId,Company,Product,TypeName,Inches,ScreenResolution,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price
570,141,Lenovo,thinkpad e480,Notebook,14.0,IPS Panel Full HD 1920x1080,intel core i5 8250u 1.6ghz,8GB,256GB SSD,amd radeon rx 550,Windows 10,1.75kg,1116.02
571,871,Lenovo,ideapad 110-15isk,Notebook,15.6,Full HD 1920x1080,intel core i3 6006u 2.0ghz,4GB,1TB HDD,amd radeon r5 m430,No OS,2.2kg,479.0
572,1283,Asus,x556uj-xo044t (i7-6500u/4gb/500gb/geforce,Notebook,15.6,1366x768,intel core i7 6500u 2.5ghz,4GB,500GB HDD,nvidia geforce 920m,Windows 10,2.2kg,720.32
573,280,Lenovo,ideapad 320-17ikb,Notebook,17.3,1600x900,intel core i7 7500u 2.7ghz,6GB,128GB SSD +  1TB HDD,nvidia geforce 940mx,Windows 10,2.8kg,859.0
574,1255,Asus,x541na-go020t (n3350/4gb/1tb/w10),Notebook,15.6,1366x768,intel celeron dual core n3350 1.1ghz,4GB,1TB HDD,intel hd graphics 500,Windows 10,2kg,339.0
575,168,Acer,aspire a517-51g,Notebook,17.3,IPS Panel Full HD 1920x1080,intel core i5 8250u 1.6ghz,8GB,256GB SSD,nvidia geforce 150mx,Windows 10,3kg,854.0
576,909,LG,gram 14z970,Ultrabook,14.0,IPS Panel Full HD / Touchscreen 1920x1080,intel core i7 7500u 2.7ghz,8GB,512GB SSD,intel hd graphics 620,Windows 10,0.98kg,1899.0
577,975,HP,probook 450,Notebook,15.6,IPS Panel Full HD 1920x1080,intel core i5 7200u 2.5ghz,8GB,128GB SSD +  1TB HDD,nvidia geforce 930mx,Windows 10,2.04kg,979.0
578,320,HP,elitebook 840,Notebook,14.0,Full HD 1920x1080,intel core i7 7500u 2.7ghz,8GB,256GB SSD,intel hd graphics 620,Windows 10,1.48kg,1292.0
579,923,Toshiba,tecra z50-c-140,Notebook,15.6,IPS Panel Full HD 1920x1080,intel core i7 6600u 2.6ghz,16GB,256GB SSD,nvidia geforce 930m,Windows 10,2.4kg,1975.0
580,124,Acer,aspire 3,Notebook,15.6,1366x768,amd a9 9420 3ghz,4GB,256GB SSD,amd radeon r5,Windows 10,2.1kg,451.0
581,1177,Lenovo,ideapad y700-15isk,Gaming,15.6,IPS Panel Full HD 1920x1080,intel core i7 6700hq 2.6ghz,16GB,512GB SSD,nvidia geforce 960,Windows 10,3.31kg,1305.0
582,1219,Acer,sp714-51 (i7-7y75/8gb/256gb/fhd/w10),2 in 1 Convertible,14.0,IPS Panel Full HD / Touchscreen 1920x1080,intel core i7 7y75 1.3ghz,8GB,256GB SSD,intel hd graphics 615,Windows 10,1.2kg,1149.0
583,385,Lenovo,thinkpad x1,Ultrabook,14.0,IPS Panel 2560x1440,intel core i7 7500u 2.7ghz,8GB,512GB SSD,intel hd graphics 620,Windows 10,1.13kg,2282.0
584,123,HP,probook 470,Notebook,17.3,Full HD 1920x1080,intel core i7 8550u 1.8ghz,16GB,512GB SSD,nvidia geforce 930mx,Windows 10,2.5kg,1271.0
585,839,Asus,r558ua-dm966t (i5-7200u/8gb/128gb/fhd/w10),Notebook,15.6,Full HD 1920x1080,intel core i5 7200u 2.5ghz,8GB,128GB HDD,intel hd graphics 620,Windows 10,2.3kg,590.0
586,310,Lenovo,ideapad 720s-13ikb,Notebook,13.3,IPS Panel Full HD 1920x1080,intel core i5 7200u 2.5ghz,8GB,256GB SSD,intel hd graphics 620,Windows 10,1.1kg,999.0
587,742,Toshiba,tecra x40-d-10g,Notebook,14.0,IPS Panel Full HD / Touchscreen 1920x1080,intel core i5 7200u 2.5ghz,8GB,256GB SSD,intel hd graphics 620,Windows 10,1.25kg,1535.0
588,409,Lenovo,lenovo ideapad,Notebook,11.6,1366x768,intel celeron dual core n3350 1.1ghz,2GB,32GB Flash Storage,intel hd graphics 500,Windows 10,1.15kg,304.45
589,659,Dell,alienware 17,Gaming,17.3,IPS Panel 4K Ultra HD 3840x2160,intel core i7 7700hq 2.8ghz,32GB,512GB SSD +  1TB HDD,nvidia geforce 1070,Windows 10,4.42kg,3147.37
590,606,Toshiba,tecra z50-c-144,Notebook,15.6,IPS Panel Full HD 1920x1080,intel core i7 6500u 2.5ghz,8GB,256GB SSD,intel hd graphics 520,Windows 10,2.2kg,1399.0
591,485,Lenovo,thinkpad e480,Notebook,14.0,IPS Panel Full HD 1920x1080,intel core i5 8250u 1.6ghz,8GB,256GB SSD,intel uhd graphics 620,Windows 10,1.75kg,1049.0
592,217,HP,probook 440,Notebook,14.0,Full HD 1920x1080,intel core i7 8550u 1.8ghz,8GB,256GB SSD,nvidia geforce 930mx,Windows 10,1.63kg,1031.0
593,20,Asus,vivobook e200ha,Netbook,11.6,1366x768,intel atom x5-z8350 1.44ghz,2GB,32GB Flash Storage,intel hd graphics 400,Windows 10,0.98kg,191.9
594,1037,Toshiba,tecra z40-c-136,Ultrabook,14.0,IPS Panel Full HD 1920x1080,intel core i7 6600u 2.6ghz,8GB,256GB SSD,intel hd graphics 520,Windows 10,1.47kg,1725.0
595,1150,Lenovo,v110-15isk (i3-6006u/4gb/1tb/no,Notebook,15.6,1366x768,intel core i3 6006u 2.0ghz,4GB,1TB HDD,intel hd graphics 520,No OS,1.9kg,339.0
596,988,Dell,inspiron 5567,Notebook,15.6,1366x768,intel core i7 7500u 2.7ghz,8GB,1TB HDD,amd radeon r7 m445,Windows 10,2.36kg,749.0
597,668,Toshiba,tecra z50-d-10e,Notebook,15.6,IPS Panel Full HD 1920x1080,intel core i5 7200u 2.5ghz,8GB,256GB SSD,intel hd graphics 620,Windows 10,2.0kg,1258.0
598,1192,HP,250 g6,Notebook,15.6,1366x768,intel core i5 7200u 2.5ghz,4GB,500GB HDD,intel hd graphics 620,Windows 10,1.86kg,485.0
599,145,Asus,zenbook ux430ua,Ultrabook,14.0,Full HD 1920x1080,intel core i7 8550u 1.8ghz,8GB,256GB SSD,intel uhd graphics 620,Windows 10,1.25kg,1099.0
600,457,Microsoft,surface laptop,Ultrabook,13.5,Touchscreen 2256x1504,intel core m m3-7y30 2.2ghz,4GB,128GB SSD,intel hd graphics 615,Windows 10 S,1.252kg,989.0
601,1148,HP,elitebook 850,Notebook,15.6,Full HD 1920x1080,intel core i5 6200u 2.3ghz,8GB,256GB SSD,intel hd graphics 520,Windows 7,1.88kg,1579.0
602,455,Dell,inspiron 3168,2 in 1 Convertible,11.6,Touchscreen 1366x768,intel pentium quad core n3710 1.6ghz,4GB,500GB HDD,intel hd graphics 405,Windows 10,1.47kg,479.0
603,661,Lenovo,ideapad 320-15iap,Notebook,15.6,1366x768,intel celeron dual core n3350 1.1ghz,4GB,500GB HDD,intel hd graphics 500,Windows 10,2.2kg,419.0
604,767,Dell,inspiron 7559,Gaming,15.6,IPS Panel Touchscreen / 4K Ultra HD 3840x2160,intel core i7 6700hq 2.6ghz,16GB,128GB SSD +  1TB HDD,nvidia geforce 960m,Windows 10,2.72kg,1099.0
605,1277,Acer,aspire es1-531,Notebook,15.6,1366x768,intel celeron dual core n3060 1.6ghz,4GB,500GB HDD,intel hd graphics 400,Linux,2.4kg,289.0
606,73,MSI,gl72m 7rdx,Gaming,17.3,Full HD 1920x1080,intel core i5 7300hq 2.5ghz,8GB,128GB SSD +  1TB HDD,nvidia geforce 1050,Windows 10,2.7kg,1095.0
607,284,Acer,aspire a517-51g,Notebook,15.6,IPS Panel Full HD 1920x1080,intel core i7 8550u 1.8ghz,8GB,256GB SSD,nvidia geforce 150mx,Windows 10,3kg,951.0
608,896,Dell,inspiron 7567,Gaming,15.6,Full HD 1920x1080,intel core i7 7700hq 2.8ghz,8GB,1TB HDD,nvidia geforce 1050 ti,Linux,2.62kg,929.0
609,1293,Lenovo,ideapad y700-15isk,Notebook,15.6,IPS Panel Full HD 1920x1080,intel core i7 6700hq 2.6ghz,8GB,1TB HDD,nvidia geforce 960m,Windows 10,2.6kg,899.0
610,541,Dell,vostro 5468,Notebook,14.0,Full HD 1920x1080,intel core i3 6006u 2.0ghz,4GB,128GB SSD,intel hd graphics 520,Windows 10,1.6kg,735.87
611,611,Dell,inspiron 7559,Gaming,15.6,Full HD 1920x1080,intel core i7 6700hq 2.6ghz,16GB,1TB HDD,nvidia geforce 960,Windows 10,2.59kg,879.01
612,1157,Lenovo,thinkpad t460s,Ultrabook,14.0,Full HD 1920x1080,intel core i7 6600u 2.6ghz,12GB,512GB SSD,intel hd graphics 520,Windows 7,1.4kg,2299.0
613,1259,MSI,ge62 apache,Gaming,15.6,Full HD 1920x1080,intel core i7 6700hq 2.6ghz,8GB,128GB SSD +  1TB HDD,nvidia geforce 960m,Windows 10,2.4kg,1229.0
614,1221,MSI,gp62mvr 6rf,Gaming,15.6,Full HD 1920x1080,intel core i7 6700hq 2.6ghz,8GB,128GB SSD +  1TB HDD,nvidia geforce 1060,Windows 10,2.2kg,1476.11
615,937,MSI,gp62m leopard,Gaming,15.6,Full HD 1920x1080,intel core i7 7700hq 2.8ghz,8GB,128GB SSD +  1TB HDD,nvidia geforce 1050,Windows 10,2.2kg,1199.0
616,225,Acer,aspire e5-576g,Notebook,15.6,Full HD 1920x1080,intel core i7 7500u 2.7ghz,8GB,256GB SSD,nvidia geforce 940mx,Windows 10,2.2kg,832.0
617,1274,Asus,x553sa-xx031t (n3050/4gb/500gb/w10),Notebook,15.6,1366x768,intel celeron dual core n3050 1.6ghz,4GB,500GB HDD,intel hd graphics,Windows 10,2.2kg,369.0
618,1136,HP,zbook 17,Workstation,17.3,IPS Panel Full HD 1920x1080,intel core i7 6700hq 2.6ghz,8GB,256GB SSD,nvidia quadro m3000m,Windows 7,3kg,3949.4
619,460,Acer,aspire e5-576g,Notebook,15.6,Full HD 1920x1080,intel core i3 6006u 2.0ghz,4GB,1TB HDD,nvidia geforce 940mx,Windows 10,2.23kg,544.0
620,1019,HP,elitebook 1040,Notebook,14.0,Full HD 1920x1080,intel core i7 6500u 2.5ghz,8GB,256GB SSD,intel hd graphics 520,Windows 10,1.43kg,2229.0
621,47,Asus,rog strix,Gaming,17.3,Full HD 1920x1080,amd ryzen 1700 3ghz,8GB,256GB SSD +  1TB HDD,amd radeon rx 580,Windows 10,3.2kg,1299.0
622,499,Lenovo,thinkpad l570,Notebook,15.6,IPS Panel Full HD 1920x1080,intel core i5 7200u 2.5ghz,8GB,256GB SSD,intel hd graphics 620,Windows 10,2.3kg,911.0
623,656,Dell,inspiron 5570,Notebook,15.6,Full HD 1920x1080,intel core i7 8550u 1.8ghz,8GB,256GB SSD,amd radeon 530,Windows 10,2.2kg,919.0
624,1178,MSI,gs60 ghost,Gaming,15.6,Full HD 1920x1080,intel core i7 6700hq 2.6ghz,16GB,128GB SSD +  1TB HDD,nvidia geforce 970m,Windows 10,1.91kg,2153.37
625,55,Dell,inspiron 3576,Notebook,15.6,Full HD 1920x1080,intel core i7 8550u 1.8ghz,8GB,256GB SSD,amd radeon 520,Windows 10,2.13kg,767.8
626,1128,Lenovo,legion y520-15ikbn,Gaming,15.6,IPS Panel Full HD 1920x1080,intel core i5 7300hq 2.5ghz,8GB,128GB SSD +  1TB HDD,nvidia geforce 1060,No OS,2.4kg,989.0
627,377,Dell,inspiron 3552,Notebook,15.6,1366x768,intel celeron dual core n3060 1.6ghz,4GB,500GB HDD,intel hd graphics 400,Windows 10,1.8kg,309.0
628,641,HP,17-ak091nd (a9-9420/8gb/1tb/w10),Notebook,17.0,1600x900,amd a9 9420 3ghz,8GB,1TB HDD,amd radeon r5,Windows 10,2.6kg,520.9
629,433,Lenovo,thinkpad t570,Workstation,15.6,IPS Panel 4K Ultra HD 3840x2160,intel core i7 7600u 2.8ghz,16GB,512GB SSD,nvidia geforce 940mx,Windows 10,2.3kg,2445.0
630,1054,Dell,xps 13,Ultrabook,13.3,Quad HD+ / Touchscreen 3200x1800,intel core i7 7500u 2.7ghz,16GB,1TB SSD,intel hd graphics 620,Windows 10,1.2kg,2254.0
631,1034,HP,elitebook 850,Notebook,15.6,Full HD 1920x1080,intel core i7 6500u 2.5ghz,8GB,256GB SSD,intel hd graphics 520,Windows 10,1.84kg,1228.99
632,205,Lenovo,legion y520-15ikbn,Gaming,15.6,Full HD 1920x1080,intel core i7 7700hq 2.8ghz,16GB,512GB SSD,nvidia geforce 1060,No OS,2.4kg,1398.0
633,636,Dell,xps 13,Ultrabook,13.3,Quad HD+ / Touchscreen 3200x1800,intel core i5 8250u 1.6ghz,8GB,256GB SSD,intel uhd graphics 620,Windows 10,1.23kg,1869.0
634,694,Toshiba,satellite pro,Notebook,13.3,IPS Panel Full HD 1920x1080,intel core i5 7200u 2.5ghz,8GB,256GB SSD,intel hd graphics 620,Windows 10,1.5kg,973.0
635,1050,Lenovo,thinkpad x1,Notebook,14.0,IPS Panel 2560x1440,intel core i7 6600u 2.6ghz,16GB,256GB SSD,intel hd graphics 520,Windows 7,1.1kg,2620.0
636,262,HP,probook 450,Notebook,15.6,IPS Panel Full HD 1920x1080,intel core i5 8250u 1.6ghz,4GB,500GB HDD,intel hd graphics 620,Windows 10,2.1kg,722.0
637,657,Dell,inspiron 5570,Notebook,15.6,Full HD 1920x1080,intel core i7 8550u 1.8ghz,16GB,256GB SSD +  2TB HDD,amd radeon 530,Windows 10,2.2kg,1135.0
638,28,Dell,latitude 5590,Ultrabook,15.6,Full HD 1920x1080,intel core i7 8650u 1.9ghz,8GB,256GB SSD +  256GB SSD,intel uhd graphics 620,Windows 10,1.88kg,1298.0
639,1263,Acer,aspire es1-531,Notebook,15.6,1366x768,intel celeron dual core n3060 1.6ghz,4GB,500GB HDD,intel hd graphics 400,Linux,2.4kg,289.0
640,261,Lenovo,ideapad 320-15isk,Notebook,15.6,Full HD 1920x1080,intel core i3 6006u 2.0ghz,4GB,256GB SSD,intel hd graphics 520,No OS,2.2kg,444.0
641,27,Dell,inspiron 5570,Notebook,15.6,Full HD 1920x1080,intel core i5 8250u 1.6ghz,8GB,256GB SSD,amd radeon 530,Windows 10,2.2kg,800.0
642,379,Acer,aspire 7,Notebook,15.6,Full HD 1920x1080,intel core i7 7700hq 2.8ghz,8GB,1TB HDD,nvidia geforce 1050,Linux,2.4kg,846.0
643,762,Google,pixelbook (core,Ultrabook,12.3,Touchscreen 2400x1600,intel core i5 7y57 1.2ghz,8GB,256GB SSD,intel hd graphics 615,Chrome OS,1.1kg,1559.0
644,192,Xiaomi,mi notebook,Ultrabook,13.3,IPS Panel Full HD 1920x1080,intel core i5 7200u 2.5ghz,8GB,256GB SSD,nvidia geforce 150mx,No OS,1.3kg,999.9
645,1215,Acer,c740-c9qx (3205u/2gb/32gb/chrome,Netbook,11.6,1366x768,intel celeron dual core 3205u 1.5ghz,2GB,32GB SSD,intel hd graphics,Chrome OS,1.3kg,174.0
646,36,Acer,aspire 3,Notebook,15.6,1366x768,intel core i3 7130u 2.7ghz,4GB,1TB HDD,intel hd graphics 620,Linux,2.1kg,367.0
647,569,Lenovo,thinkpad l470,Notebook,14.0,1366x768,intel core i5 7200u 2.5ghz,4GB,500GB HDD,intel hd graphics 620,Windows 10,2.02kg,990.0
648,653,MSI,gl62m 7rex,Gaming,15.6,Full HD 1920x1080,intel core i7 7700hq 2.8ghz,8GB,128GB SSD +  1TB HDD,nvidia geforce 1050 ti,Windows 10,2.2kg,1191.8
649,782,Toshiba,tecra z40-c-161,Ultrabook,14.0,IPS Panel Full HD 1920x1080,intel core i7 6600u 2.6ghz,16GB,512GB SSD,nvidia geforce 930m,Windows 10,1.47kg,1764.0
650,223,HP,probook 450,Notebook,15.6,Full HD 1920x1080,intel core i5 8250u 1.6ghz,8GB,1TB HDD,intel uhd graphics 620,Windows 10,2.1kg,794.0
651,337,HP,elitebook 850,Notebook,15.6,Full HD 1920x1080,intel core i5 7200u 2.5ghz,8GB,256GB SSD,intel hd graphics 620,Windows 10,1.84kg,1144.0
652,953,Asus,chromebook flip,2 in 1 Convertible,12.5,Full HD 1920x1080,intel core m m7-6y75 1.2ghz,8GB,64GB Flash Storage,intel hd graphics 515,Chrome OS,1.2kg,1159.0
653,773,Dell,inspiron 7567,Gaming,15.6,Full HD 1920x1080,intel core i7 7700hq 2.8ghz,8GB,1TB HDD,nvidia geforce 1050,Windows 10,2.62kg,1099.0
654,175,Dell,inspiron 3567,Notebook,15.6,1366x768,intel core i3 7100u 2.4ghz,8GB,1TB HDD,intel hd graphics 620,Windows 10,2.3kg,459.0
655,881,HP,pavilion x360,2 in 1 Convertible,15.6,Touchscreen 1366x768,intel core i5 7200u 2.5ghz,4GB,500GB HDD,intel hd graphics 620,Windows 10,2.3kg,684.8
656,153,MSI,ge73vr 7re,Gaming,17.3,Full HD 1920x1080,intel core i7 7700hq 2.8ghz,16GB,256GB SSD +  1TB HDD,nvidia geforce 1060,Windows 10,2.8kg,1890.0
657,919,MSI,gl62m 7rd,Gaming,15.6,Full HD 1920x1080,intel core i5 7300hq 2.5ghz,8GB,128GB SSD +  1TB HDD,nvidia geforce 1050,Windows 10,2.2kg,1119.91
658,196,Razer,blade pro,Gaming,17.3,4K Ultra HD / Touchscreen 3840x2160,intel core i7 7820hk 2.9ghz,32GB,1TB SSD,nvidia geforce 1080,Windows 10,3.49kg,6099.0
659,367,Lenovo,legion y520-15ikbn,Gaming,15.6,IPS Panel Full HD 1920x1080,intel core i5 7300hq 2.5ghz,8GB,128GB SSD +  1TB HDD,nvidia geforce 1050,No OS,2.4kg,809.0
660,1046,HP,elitebook 1040,Notebook,14.0,Full HD 1920x1080,intel core i5 6200u 2.3ghz,8GB,256GB SSD,intel hd graphics 520,Windows 7,1.43kg,1469.0
661,387,Dell,precision 3510,Workstation,15.6,Full HD 1920x1080,intel core i5 6440hq 2.6ghz,8GB,500GB HDD,amd firepro w5130m,Windows 10,2.23kg,1369.0
662,570,HP,zbook 17,Workstation,17.3,1600x900,intel core i5 7440hq 2.8ghz,8GB,500GB HDD,nvidia quadro m1200,Windows 10,3.14kg,1860.99
663,507,Acer,aspire a515-51g-59qf,Notebook,15.6,IPS Panel Full HD 1920x1080,intel core i5 8250u 1.6ghz,4GB,1TB HDD,nvidia geforce 150mx,Windows 10,2.2kg,613.0
664,448,MSI,gv62 7rd-1686nl,Gaming,15.6,Full HD 1920x1080,intel core i5 7300hq 2.5ghz,8GB,256GB SSD,nvidia geforce 1050,Windows 10,2.2kg,1027.74
665,279,Lenovo,ideapad 320-17ikbr,Notebook,17.3,Full HD 1920x1080,intel core i7 8550u 1.8ghz,8GB,2TB HDD,nvidia geforce 150mx,No OS,2.8kg,849.0
666,1254,Dell,inspiron 3552,Notebook,15.6,1366x768,intel pentium quad core n3700 1.6ghz,4GB,500GB HDD,intel hd graphics,Windows 10,2.2kg,443.99
667,880,HP,elitebook x360,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,intel core i5 7200u 2.5ghz,4GB,256GB SSD,intel hd graphics 620,Windows 10,1.28kg,1700.0
668,288,Lenovo,legion y520-15ikbn,Gaming,15.6,IPS Panel Full HD 1920x1080,intel core i7 7700hq 2.8ghz,16GB,256GB SSD +  1TB HDD,nvidia geforce 1050 ti,Windows 10,2.5kg,1179.0
669,263,Dell,vostro 3568,Notebook,15.6,Full HD 1920x1080,intel core i5 7200u 2.5ghz,4GB,1TB HDD,intel hd graphics 620,Windows 10,2.18kg,657.0
670,1043,Lenovo,thinkpad l560,Notebook,15.6,Full HD 1920x1080,intel core i5 6200u 2.3ghz,8GB,256GB SSD,intel hd graphics 520,Windows 10,2.3kg,1049.6
671,411,Lenovo,thinkpad t470p,Ultrabook,14.0,IPS Panel Full HD 2560x1440,intel core i7 7700hq 2.8ghz,8GB,512GB SSD,nvidia geforce 940mx,Windows 10,1.7kg,1943.0
672,696,Lenovo,yoga 910-13ikb,2 in 1 Convertible,14.0,Full HD / Touchscreen 1920x1080,intel core i7 7500u 2.7ghz,16GB,512GB SSD,intel hd graphics 620,Windows 10,1.38kg,1749.0
673,596,Lenovo,thinkpad yoga,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,intel core i7 7500u 2.7ghz,8GB,512GB SSD,intel hd graphics 620,Windows 10,1.37kg,2025.0
674,366,Dell,inspiron 5770,Notebook,17.3,Full HD 1920x1080,intel core i5 8250u 1.6ghz,8GB,128GB SSD +  1TB HDD,amd radeon 530,Windows 10,2.8kg,1085.0
675,1052,Dell,inspiron 5578,2 in 1 Convertible,15.6,IPS Panel Full HD / Touchscreen 1920x1080,intel core i5 7200u 2.5ghz,8GB,256GB SSD,intel hd graphics 620,Windows 10,2.3kg,1094.0
676,1190,Lenovo,legion y520-15ikbn,Gaming,15.6,IPS Panel Full HD 1920x1080,intel core i5 7300hq 2.5ghz,8GB,1TB HDD,nvidia geforce 1050,Windows 10,2.4kg,819.0
677,543,Acer,aspire 7,Gaming,15.6,Full HD 1920x1080,intel core i5 7300hq 2.5ghz,8GB,1TB HDD,nvidia geforce 1050,Linux,2.4kg,798.0
678,552,Dell,alienware 17,Gaming,17.3,IPS Panel Full HD 1920x1080,intel core i7 7700hq 2.8ghz,16GB,256GB SSD +  1TB HDD,nvidia geforce 1070,Windows 10,4.42kg,2699.0
679,535,Dell,latitude 5580,Notebook,15.6,Full HD 1920x1080,intel core i7 7600u 2.8ghz,8GB,256GB SSD,nvidia geforce 930mx,Windows 10,1.93kg,1369.0
680,265,Dell,inspiron 5579,2 in 1 Convertible,15.6,Full HD / Touchscreen 1920x1080,intel core i5 8250u 1.6ghz,8GB,256GB SSD,intel uhd graphics 620,Windows 10,2.67kg,799.0
681,143,Toshiba,satellite pro,Notebook,15.6,1366x768,intel core i5 6200u 2.3ghz,4GB,500GB HDD,intel hd graphics 520,Windows 10,2.1kg,602.0
682,793,Lenovo,yoga 510-15ikb,2 in 1 Convertible,15.6,Full HD / Touchscreen 1920x1080,intel core i5 7200u 2.5ghz,8GB,256GB SSD,amd radeon r7 m460,Windows 10,2.08kg,959.0
683,224,Dell,alienware 17,Gaming,17.3,IPS Panel Full HD 1920x1080,intel core i7 7700hq 2.8ghz,16GB,256GB SSD +  1TB HDD,nvidia geforce 1060,Windows 10,4.42kg,2456.34
684,266,Asus,zenbook flip,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,intel core i7 8550u 1.8ghz,8GB,512GB SSD +  512GB SSD,intel uhd graphics 620,Windows 10,1.1kg,1499.0
685,1101,Dell,latitude e5270,Ultrabook,12.5,1366x768,intel core i3 6100u 2.3ghz,4GB,128GB SSD,intel hd graphics 520,Windows 7,1.5kg,1166.97
686,1162,HP,pavilion 15-cb003nv,Gaming,15.6,IPS Panel Full HD 1920x1080,intel core i7 7700hq 2.8ghz,8GB,1TB HDD,nvidia geforce 1050,Windows 10,2.62kg,899.0
687,914,Acer,aspire e5-575,Notebook,15.6,Full HD 1920x1080,intel core i3 7100u 2.4ghz,4GB,1TB HDD,intel hd graphics 620,Windows 10,2.4kg,499.0
688,645,Lenovo,ideapad 100s-14ibr,Notebook,14.0,1366x768,intel celeron dual core n3060 1.6ghz,4GB,32GB Flash Storage,intel hd graphics,Windows 10,1.43kg,274.0
689,920,Dell,vostro 3568,Notebook,15.6,1366x768,intel core i5 7200u 2.5ghz,4GB,1TB HDD,amd radeon r5 m420,Windows 10,2.18kg,684.99
690,826,Asus,zenbook flip,2 in 1 Convertible,13.3,Touchscreen / Full HD 1920x1080,intel core i5 7200u 2.5ghz,8GB,256GB SSD,intel hd graphics 620,Windows 10,1.1kg,1358.0
691,410,Lenovo,thinkpad p51,Workstation,15.6,Full HD 1920x1080,intel core i7 7700hq 2.8ghz,8GB,512GB SSD,nvidia quadro m1200,Windows 10,2.67kg,1925.0
692,463,Lenovo,ideapad 510s-14ikb,Notebook,14.0,IPS Panel Full HD 1920x1080,intel core i7 7500u 2.7ghz,8GB,512GB SSD,amd radeon r7 m460,No OS,1.5kg,799.0
693,500,Asus,vivobook e201na,Netbook,11.6,1366x768,intel celeron dual core n3350 1.1ghz,4GB,64GB Flash Storage,intel hd graphics 500,Windows 10 S,1.2kg,340.0
694,890,HP,probook 640,Notebook,14.0,Full HD 1920x1080,intel core i5 7200u 2.5ghz,4GB,128GB SSD,intel hd graphics 620,Windows 10,1.95kg,1265.0
695,609,Acer,swift sf114-31-p5hy,Notebook,14.0,1366x768,intel pentium quad core n3710 1.6ghz,4GB,128GB Flash Storage,intel hd graphics 405,Windows 10,1.6kg,349.0
696,1,Apple,macbook air,Ultrabook,13.3,1440x900,intel core i5 1.8ghz,8GB,128GB Flash Storage,intel hd graphics 6000,macOS,1.34kg,898.94
697,174,HP,probook 470,Notebook,17.3,Full HD 1920x1080,intel core i5 8250u 1.6ghz,8GB,256GB SSD,nvidia geforce 930mx,Windows 10,2.5kg,923.0
698,1197,Asus,rog g752vy-gc229t,Gaming,17.3,IPS Panel Full HD 1920x1080,intel core i7 6700hq 2.6ghz,16GB,512GB SSD +  1TB HDD,nvidia geforce 980m,Windows 10,4.3kg,2150.0
699,388,Dell,precision 5520,Workstation,15.6,IPS Panel Full HD 1920x1080,intel core i7 6820hq 2.7ghz,8GB,256GB SSD,nvidia quadro m1200,Windows 10,2kg,2135.0
700,391,Asus,rog gl753ve-gc070t,Gaming,17.3,Full HD 1920x1080,intel core i7 7700hq 2.8ghz,16GB,256GB SSD +  1TB HDD,nvidia geforce 1050 ti,Windows 10,3kg,1591.0
701,400,Lenovo,ideapad 320-15iap,Notebook,15.6,1366x768,intel celeron dual core n3350 1.1ghz,4GB,1TB HDD,intel hd graphics 500,Windows 10,2.2kg,306.0
702,453,Lenovo,thinkpad t470,Notebook,14.0,Full HD 1920x1080,intel core i5 7200u 2.5ghz,8GB,256GB SSD,intel hd graphics 620,Windows 10,1.65kg,1345.0
703,125,HP,250 g6,Notebook,15.6,1366x768,intel celeron dual core n3060 1.6ghz,4GB,500GB HDD,intel hd graphics 400,No OS,1.86kg,259.0
704,312,MSI,ge63vr 7rf,Gaming,15.6,IPS Panel Full HD 1920x1080,intel core i7 7700hq 2.8ghz,16GB,256GB SSD +  1TB HDD,nvidia geforce 1070,Windows 10,2.8kg,2099.0
705,910,Dell,latitude 5480,Notebook,14.0,Full HD 1920x1080,intel core i5 7440hq 2.8ghz,8GB,256GB SSD,intel hd graphics 620,Windows 10,1.6kg,1205.0
706,1217,Lenovo,ideapad 320-17ikb,Notebook,17.3,1600x900,intel core i5 7200u 2.5ghz,8GB,1TB HDD,intel hd graphics 620,No OS,2.8kg,539.0
707,1164,HP,250 g4,Notebook,15.6,1366x768,intel core i5 6200u 2.3ghz,4GB,500GB HDD,intel hd graphics 520,No OS,2.1kg,476.99
708,132,Acer,swift 3,Ultrabook,14.0,IPS Panel Full HD 1920x1080,intel core i7 8550u 1.8ghz,8GB,256GB SSD,intel uhd graphics 620,Windows 10,1.6kg,884.0
709,272,Dell,inspiron 3576,Notebook,15.6,Full HD 1920x1080,intel core i7 8550u 1.8ghz,8GB,256GB SSD,amd radeon 520,Linux,2.14kg,735.07
710,100,HP,15-bs017nv (i7-7500u/8gb/256gb/radeon,Notebook,15.6,Full HD 1920x1080,intel core i7 7500u 2.7ghz,8GB,256GB SSD,amd radeon 530,Windows 10,1.91kg,719.0
711,639,Dell,xps 15,Notebook,15.6,4K Ultra HD / Touchscreen 3840x2160,intel core i7 7700hq 2.8ghz,16GB,1TB SSD,nvidia geforce 1050,Windows 10,2.06kg,2399.0
712,1294,HP,pavilion 15-aw003nv,Notebook,15.6,Full HD 1920x1080,amd a9 9410 2.9ghz,6GB,1.0TB Hybrid,amd radeon r7 m440,Windows 10,2.04kg,549.99
