LaptopId,Company,Product,TypeName,Inches,ScreenResolution,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price
610,541,dell,vostro 5468,notebook,14.0,full hd 1920x1080,intel core i3 6006u 2.0ghz,4gb,128gb ssd,intel hd graphics 520,windows 10,1.6kg,735.87
611,611,dell,inspiron 7559,gaming,15.6,full hd 1920x1080,intel core i7 6700hq 2.6ghz,16gb,1tb hdd,nvidia geforce 960,windows 10,2.59kg,879.01
612,1157,lenovo,thinkpad t460s,ultrabook,14.0,full hd 1920x1080,intel core i7 6600u 2.6ghz,12gb,512gb ssd,intel hd graphics 520,windows 7,1.4kg,2299.0
613,1259,msi,ge62 apache,gaming,15.6,full hd 1920x1080,intel core i7 6700hq 2.6ghz,8gb,128gb ssd +  1tb hdd,nvidia geforce 960m,windows 10,2.4kg,1229.0
614,1221,msi,gp62mvr 6rf,gaming,15.6,full hd 1920x1080,intel core i7 6700hq 2.6ghz,8gb,128gb ssd +  1tb hdd,nvidia geforce 1060,windows 10,2.2kg,1476.11
615,937,msi,gp62m leopard,gaming,15.6,full hd 1920x1080,intel core i7 7700hq 2.8ghz,8gb,128gb ssd +  1tb hdd,nvidia geforce 1050,windows 10,2.2kg,1199.0
616,225,acer,aspire e5-576g,notebook,15.6,full hd 1920x1080,intel core i7 7500u 2.7ghz,8gb,256gb ssd,nvidia geforce 940mx,windows 10,2.2kg,832.0
617,1274,asus,x553sa-xx031t ,notebook,15.6,1366x768,intel celeron dual core n3050 1.6ghz,4gb,500gb hdd,intel hd graphics,windows 10,2.2kg,369.0
618,1136,hp,zbook 17,workstation,17.3,ips panel full hd 1920x1080,intel core i7 6700hq 2.6ghz,8gb,256gb ssd,nvidia quadro m3000m,windows 7,3kg,3949.4
619,460,acer,aspire e5-576g,notebook,15.6,full hd 1920x1080,intel core i3 6006u 2.0ghz,4gb,1tb hdd,nvidia geforce 940mx,windows 10,2.23kg,544.0
620,1019,hp,elitebook 1040,notebook,14.0,full hd 1920x1080,intel core i7 6500u 2.5ghz,8gb,256gb ssd,intel hd graphics 520,windows 10,1.43kg,2229.0
621,47,asus,rog strix,gaming,17.3,full hd 1920x1080,amd ryzen 1700 3ghz,8gb,256gb ssd +  1tb hdd,amd radeon rx 580,windows 10,3.2kg,1299.0
622,499,lenovo,thinkpad l570,notebook,15.6,ips panel full hd 1920x1080,intel core i5 7200u 2.5ghz,8gb,256gb ssd,intel hd graphics 620,windows 10,2.3kg,911.0
623,656,dell,inspiron 5570,notebook,15.6,full hd 1920x1080,intel core i7 8550u 1.8ghz,8gb,256gb ssd,amd radeon 530,windows 10,2.2kg,919.0
624,1178,msi,gs60 ghost,gaming,15.6,full hd 1920x1080,intel core i7 6700hq 2.6ghz,16gb,128gb ssd +  1tb hdd,nvidia geforce 970m,windows 10,1.91kg,2153.37
625,55,dell,inspiron 3576,notebook,15.6,full hd 1920x1080,intel core i7 8550u 1.8ghz,8gb,256gb ssd,amd radeon 520,windows 10,2.13kg,767.8
626,1128,lenovo,legion y520-15ikbn,gaming,15.6,ips panel full hd 1920x1080,intel core i5 7300hq 2.5ghz,8gb,128gb ssd +  1tb hdd,nvidia geforce 1060,no os,2.4kg,989.0
627,377,dell,inspiron 3552,notebook,15.6,1366x768,intel celeron dual core n3060 1.6ghz,4gb,500gb hdd,intel hd graphics 400,windows 10,1.8kg,309.0
628,641,hp,17-ak091nd ,notebook,17.0,1600x900,amd a9 9420 3ghz,8gb,1tb hdd,amd radeon r5,windows 10,2.6kg,520.9
629,433,lenovo,thinkpad t570,workstation,15.6,ips panel 4k ultra hd 3840x2160,intel core i7 7600u 2.8ghz,16gb,512gb ssd,nvidia geforce 940mx,windows 10,2.3kg,2445.0
630,1054,dell,xps 13,ultrabook,13.3,quad hd+ / touchscreen 3200x1800,intel core i7 7500u 2.7ghz,16gb,1tb ssd,intel hd graphics 620,windows 10,1.2kg,2254.0
631,1034,hp,elitebook 850,notebook,15.6,full hd 1920x1080,intel core i7 6500u 2.5ghz,8gb,256gb ssd,intel hd graphics 520,windows 10,1.84kg,1228.99
632,205,lenovo,legion y520-15ikbn,gaming,15.6,full hd 1920x1080,intel core i7 7700hq 2.8ghz,16gb,512gb ssd,nvidia geforce 1060,no os,2.4kg,1398.0
633,636,dell,xps 13,ultrabook,13.3,quad hd+ / touchscreen 3200x1800,intel core i5 8250u 1.6ghz,8gb,256gb ssd,intel uhd graphics 620,windows 10,1.23kg,1869.0
634,694,toshiba,satellite pro,notebook,13.3,ips panel full hd 1920x1080,intel core i5 7200u 2.5ghz,8gb,256gb ssd,intel hd graphics 620,windows 10,1.5kg,973.0
635,1050,lenovo,thinkpad x1,notebook,14.0,ips panel 2560x1440,intel core i7 6600u 2.6ghz,16gb,256gb ssd,intel hd graphics 520,windows 7,1.1kg,2620.0
636,262,hp,probook 450,notebook,15.6,ips panel full hd 1920x1080,intel core i5 8250u 1.6ghz,4gb,500gb hdd,intel hd graphics 620,windows 10,2.1kg,722.0
637,657,dell,inspiron 5570,notebook,15.6,full hd 1920x1080,intel core i7 8550u 1.8ghz,16gb,256gb ssd +  2tb hdd,amd radeon 530,windows 10,2.2kg,1135.0
638,28,dell,latitude 5590,ultrabook,15.6,full hd 1920x1080,intel core i7 8650u 1.9ghz,8gb,256gb ssd +  256gb ssd,intel uhd graphics 620,windows 10,1.88kg,1298.0
639,1263,acer,aspire es1-531,notebook,15.6,1366x768,intel celeron dual core n3060 1.6ghz,4gb,500gb hdd,intel hd graphics 400,linux,2.4kg,289.0
640,261,lenovo,ideapad 320-15isk,notebook,15.6,full hd 1920x1080,intel core i3 6006u 2.0ghz,4gb,256gb ssd,intel hd graphics 520,no os,2.2kg,444.0
641,27,dell,inspiron 5570,notebook,15.6,full hd 1920x1080,intel core i5 8250u 1.6ghz,8gb,256gb ssd,amd radeon 530,windows 10,2.2kg,800.0
642,379,acer,aspire 7,notebook,15.6,full hd 1920x1080,intel core i7 7700hq 2.8ghz,8gb,1tb hdd,nvidia geforce 1050,linux,2.4kg,846.0
643,762,google,pixelbook ,ultrabook,12.3,touchscreen 2400x1600,intel core i5 7y57 1.2ghz,8gb,256gb ssd,intel hd graphics 615,chrome os,1.1kg,1559.0
644,192,xiaomi,mi notebook,ultrabook,13.3,ips panel full hd 1920x1080,intel core i5 7200u 2.5ghz,8gb,256gb ssd,nvidia geforce 150mx,no os,1.3kg,999.9
645,1215,acer,c740-c9qx ,netbook,11.6,1366x768,intel celeron dual core 3205u 1.5ghz,2gb,32gb ssd,intel hd graphics,chrome os,1.3kg,174.0
646,36,acer,aspire 3,notebook,15.6,1366x768,intel core i3 7130u 2.7ghz,4gb,1tb hdd,intel hd graphics 620,linux,2.1kg,367.0
647,569,lenovo,thinkpad l470,notebook,14.0,1366x768,intel core i5 7200u 2.5ghz,4gb,500gb hdd,intel hd graphics 620,windows 10,2.02kg,990.0
648,653,msi,gl62m 7rex,gaming,15.6,full hd 1920x1080,intel core i7 7700hq 2.8ghz,8gb,128gb ssd +  1tb hdd,nvidia geforce 1050 ti,windows 10,2.2kg,1191.8
649,782,toshiba,tecra z40-c-161,ultrabook,14.0,ips panel full hd 1920x1080,intel core i7 6600u 2.6ghz,16gb,512gb ssd,nvidia geforce 930m,windows 10,1.47kg,1764.0
650,223,hp,probook 450,notebook,15.6,full hd 1920x1080,intel core i5 8250u 1.6ghz,8gb,1tb hdd,intel uhd graphics 620,windows 10,2.1kg,794.0
651,337,hp,elitebook 850,notebook,15.6,full hd 1920x1080,intel core i5 7200u 2.5ghz,8gb,256gb ssd,intel hd graphics 620,windows 10,1.84kg,1144.0
652,953,asus,chromebook flip,2 in 1 convertible,12.5,full hd 1920x1080,intel core m m7-6y75 1.2ghz,8gb,64gb flash storage,intel hd graphics 515,chrome os,1.2kg,1159.0
653,773,dell,inspiron 7567,gaming,15.6,full hd 1920x1080,intel core i7 7700hq 2.8ghz,8gb,1tb hdd,nvidia geforce 1050,windows 10,2.62kg,1099.0
654,175,dell,inspiron 3567,notebook,15.6,1366x768,intel core i3 7100u 2.4ghz,8gb,1tb hdd,intel hd graphics 620,windows 10,2.3kg,459.0
655,881,hp,pavilion x360,2 in 1 convertible,15.6,touchscreen 1366x768,intel core i5 7200u 2.5ghz,4gb,500gb hdd,intel hd graphics 620,windows 10,2.3kg,684.8
656,153,msi,ge73vr 7re,gaming,17.3,full hd 1920x1080,intel core i7 7700hq 2.8ghz,16gb,256gb ssd +  1tb hdd,nvidia geforce 1060,windows 10,2.8kg,1890.0
657,919,msi,gl62m 7rd,gaming,15.6,full hd 1920x1080,intel core i5 7300hq 2.5ghz,8gb,128gb ssd +  1tb hdd,nvidia geforce 1050,windows 10,2.2kg,1119.91
658,196,razer,blade pro,gaming,17.3,4k ultra hd / touchscreen 3840x2160,intel core i7 7820hk 2.9ghz,32gb,1tb ssd,nvidia geforce 1080,windows 10,3.49kg,6099.0
659,367,lenovo,legion y520-15ikbn,gaming,15.6,ips panel full hd 1920x1080,intel core i5 7300hq 2.5ghz,8gb,128gb ssd +  1tb hdd,nvidia geforce 1050,no os,2.4kg,809.0
660,1046,hp,elitebook 1040,notebook,14.0,full hd 1920x1080,intel core i5 6200u 2.3ghz,8gb,256gb ssd,intel hd graphics 520,windows 7,1.43kg,1469.0
661,387,dell,precision 3510,workstation,15.6,full hd 1920x1080,intel core i5 6440hq 2.6ghz,8gb,500gb hdd,amd firepro w5130m,windows 10,2.23kg,1369.0
662,570,hp,zbook 17,workstation,17.3,1600x900,intel core i5 7440hq 2.8ghz,8gb,500gb hdd,nvidia quadro m1200,windows 10,3.14kg,1860.99
663,507,acer,aspire a515-51g-59qf,notebook,15.6,ips panel full hd 1920x1080,intel core i5 8250u 1.6ghz,4gb,1tb hdd,nvidia geforce 150mx,windows 10,2.2kg,613.0
664,448,msi,gv62 7rd-1686nl,gaming,15.6,full hd 1920x1080,intel core i5 7300hq 2.5ghz,8gb,256gb ssd,nvidia geforce 1050,windows 10,2.2kg,1027.74
665,279,lenovo,ideapad 320-17ikbr,notebook,17.3,full hd 1920x1080,intel core i7 8550u 1.8ghz,8gb,2tb hdd,nvidia geforce 150mx,no os,2.8kg,849.0
666,1254,dell,inspiron 3552,notebook,15.6,1366x768,intel pentium quad core n3700 1.6ghz,4gb,500gb hdd,intel hd graphics,windows 10,2.2kg,443.99
667,880,hp,elitebook x360,2 in 1 convertible,13.3,full hd / touchscreen 1920x1080,intel core i5 7200u 2.5ghz,4gb,256gb ssd,intel hd graphics 620,windows 10,1.28kg,1700.0
668,288,lenovo,legion y520-15ikbn,gaming,15.6,ips panel full hd 1920x1080,intel core i7 7700hq 2.8ghz,16gb,256gb ssd +  1tb hdd,nvidia geforce 1050 ti,windows 10,2.5kg,1179.0
669,263,dell,vostro 3568,notebook,15.6,full hd 1920x1080,intel core i5 7200u 2.5ghz,4gb,1tb hdd,intel hd graphics 620,windows 10,2.18kg,657.0
670,1043,lenovo,thinkpad l560,notebook,15.6,full hd 1920x1080,intel core i5 6200u 2.3ghz,8gb,256gb ssd,intel hd graphics 520,windows 10,2.3kg,1049.6
671,411,lenovo,thinkpad t470p,ultrabook,14.0,ips panel full hd 2560x1440,intel core i7 7700hq 2.8ghz,8gb,512gb ssd,nvidia geforce 940mx,windows 10,1.7kg,1943.0
672,696,lenovo,yoga 910-13ikb,2 in 1 convertible,14.0,full hd / touchscreen 1920x1080,intel core i7 7500u 2.7ghz,16gb,512gb ssd,intel hd graphics 620,windows 10,1.38kg,1749.0
673,596,lenovo,thinkpad yoga,2 in 1 convertible,13.3,ips panel full hd / touchscreen 1920x1080,intel core i7 7500u 2.7ghz,8gb,512gb ssd,intel hd graphics 620,windows 10,1.37kg,2025.0
674,366,dell,inspiron 5770,notebook,17.3,full hd 1920x1080,intel core i5 8250u 1.6ghz,8gb,128gb ssd +  1tb hdd,amd radeon 530,windows 10,2.8kg,1085.0
675,1052,dell,inspiron 5578,2 in 1 convertible,15.6,ips panel full hd / touchscreen 1920x1080,intel core i5 7200u 2.5ghz,8gb,256gb ssd,intel hd graphics 620,windows 10,2.3kg,1094.0
676,1190,lenovo,legion y520-15ikbn,gaming,15.6,ips panel full hd 1920x1080,intel core i5 7300hq 2.5ghz,8gb,1tb hdd,nvidia geforce 1050,windows 10,2.4kg,819.0
677,543,acer,aspire 7,gaming,15.6,full hd 1920x1080,intel core i5 7300hq 2.5ghz,8gb,1tb hdd,nvidia geforce 1050,linux,2.4kg,798.0
678,552,dell,alienware 17,gaming,17.3,ips panel full hd 1920x1080,intel core i7 7700hq 2.8ghz,16gb,256gb ssd +  1tb hdd,nvidia geforce 1070,windows 10,4.42kg,2699.0
679,535,dell,latitude 5580,notebook,15.6,full hd 1920x1080,intel core i7 7600u 2.8ghz,8gb,256gb ssd,nvidia geforce 930mx,windows 10,1.93kg,1369.0
680,265,dell,inspiron 5579,2 in 1 convertible,15.6,full hd / touchscreen 1920x1080,intel core i5 8250u 1.6ghz,8gb,256gb ssd,intel uhd graphics 620,windows 10,2.67kg,799.0
681,143,toshiba,satellite pro,notebook,15.6,1366x768,intel core i5 6200u 2.3ghz,4gb,500gb hdd,intel hd graphics 520,windows 10,2.1kg,602.0
682,793,lenovo,yoga 510-15ikb,2 in 1 convertible,15.6,full hd / touchscreen 1920x1080,intel core i5 7200u 2.5ghz,8gb,256gb ssd,amd radeon r7 m460,windows 10,2.08kg,959.0
683,224,dell,alienware 17,gaming,17.3,ips panel full hd 1920x1080,intel core i7 7700hq 2.8ghz,16gb,256gb ssd +  1tb hdd,nvidia geforce 1060,windows 10,4.42kg,2456.34
684,266,asus,zenbook flip,2 in 1 convertible,13.3,full hd / touchscreen 1920x1080,intel core i7 8550u 1.8ghz,8gb,512gb ssd +  512gb ssd,intel uhd graphics 620,windows 10,1.1kg,1499.0
685,1101,dell,latitude e5270,ultrabook,12.5,1366x768,intel core i3 6100u 2.3ghz,4gb,128gb ssd,intel hd graphics 520,windows 7,1.5kg,1166.97
686,1162,hp,pavilion 15-cb003nv,gaming,15.6,ips panel full hd 1920x1080,intel core i7 7700hq 2.8ghz,8gb,1tb hdd,nvidia geforce 1050,windows 10,2.62kg,899.0
687,914,acer,aspire e5-575,notebook,15.6,full hd 1920x1080,intel core i3 7100u 2.4ghz,4gb,1tb hdd,intel hd graphics 620,windows 10,2.4kg,499.0
688,645,lenovo,ideapad 100s-14ibr,notebook,14.0,1366x768,intel celeron dual core n3060 1.6ghz,4gb,32gb flash storage,intel hd graphics,windows 10,1.43kg,274.0
689,920,dell,vostro 3568,notebook,15.6,1366x768,intel core i5 7200u 2.5ghz,4gb,1tb hdd,amd radeon r5 m420,windows 10,2.18kg,684.99
690,826,asus,zenbook flip,2 in 1 convertible,13.3,touchscreen / full hd 1920x1080,intel core i5 7200u 2.5ghz,8gb,256gb ssd,intel hd graphics 620,windows 10,1.1kg,1358.0
691,410,lenovo,thinkpad p51,workstation,15.6,full hd 1920x1080,intel core i7 7700hq 2.8ghz,8gb,512gb ssd,nvidia quadro m1200,windows 10,2.67kg,1925.0
692,463,lenovo,ideapad 510s-14ikb,notebook,14.0,ips panel full hd 1920x1080,intel core i7 7500u 2.7ghz,8gb,512gb ssd,amd radeon r7 m460,no os,1.5kg,799.0
693,500,asus,vivobook e201na,netbook,11.6,1366x768,intel celeron dual core n3350 1.1ghz,4gb,64gb flash storage,intel hd graphics 500,windows 10 s,1.2kg,340.0
694,890,hp,probook 640,notebook,14.0,full hd 1920x1080,intel core i5 7200u 2.5ghz,4gb,128gb ssd,intel hd graphics 620,windows 10,1.95kg,1265.0
695,609,acer,swift sf114-31-p5hy,notebook,14.0,1366x768,intel pentium quad core n3710 1.6ghz,4gb,128gb flash storage,intel hd graphics 405,windows 10,1.6kg,349.0
696,1,apple,macbook air,ultrabook,13.3,1440x900,intel core i5 1.8ghz,8gb,128gb flash storage,intel hd graphics 6000,macos,1.34kg,898.94
697,174,hp,probook 470,notebook,17.3,full hd 1920x1080,intel core i5 8250u 1.6ghz,8gb,256gb ssd,nvidia geforce 930mx,windows 10,2.5kg,923.0
698,1197,asus,rog g752vy-gc229t,gaming,17.3,ips panel full hd 1920x1080,intel core i7 6700hq 2.6ghz,16gb,512gb ssd +  1tb hdd,nvidia geforce 980m,windows 10,4.3kg,2150.0
699,388,dell,precision 5520,workstation,15.6,ips panel full hd 1920x1080,intel core i7 6820hq 2.7ghz,8gb,256gb ssd,nvidia quadro m1200,windows 10,2kg,2135.0
700,391,asus,rog gl753ve-gc070t,gaming,17.3,full hd 1920x1080,intel core i7 7700hq 2.8ghz,16gb,256gb ssd +  1tb hdd,nvidia geforce 1050 ti,windows 10,3kg,1591.0
701,400,lenovo,ideapad 320-15iap,notebook,15.6,1366x768,intel celeron dual core n3350 1.1ghz,4gb,1tb hdd,intel hd graphics 500,windows 10,2.2kg,306.0
702,453,lenovo,thinkpad t470,notebook,14.0,full hd 1920x1080,intel core i5 7200u 2.5ghz,8gb,256gb ssd,intel hd graphics 620,windows 10,1.65kg,1345.0
703,125,hp,250 g6,notebook,15.6,1366x768,intel celeron dual core n3060 1.6ghz,4gb,500gb hdd,intel hd graphics 400,no os,1.86kg,259.0
704,312,msi,ge63vr 7rf,gaming,15.6,ips panel full hd 1920x1080,intel core i7 7700hq 2.8ghz,16gb,256gb ssd +  1tb hdd,nvidia geforce 1070,windows 10,2.8kg,2099.0
705,910,dell,latitude 5480,notebook,14.0,full hd 1920x1080,intel core i5 7440hq 2.8ghz,8gb,256gb ssd,intel hd graphics 620,windows 10,1.6kg,1205.0
706,1217,lenovo,ideapad 320-17ikb,notebook,17.3,1600x900,intel core i5 7200u 2.5ghz,8gb,1tb hdd,intel hd graphics 620,no os,2.8kg,539.0
707,1164,hp,250 g4,notebook,15.6,1366x768,intel core i5 6200u 2.3ghz,4gb,500gb hdd,intel hd graphics 520,no os,2.1kg,476.99
708,132,acer,swift 3,ultrabook,14.0,ips panel full hd 1920x1080,intel core i7 8550u 1.8ghz,8gb,256gb ssd,intel uhd graphics 620,windows 10,1.6kg,884.0
709,272,dell,inspiron 3576,notebook,15.6,full hd 1920x1080,intel core i7 8550u 1.8ghz,8gb,256gb ssd,amd radeon 520,linux,2.14kg,735.07
710,100,hp,15-bs017nv ,notebook,15.6,full hd 1920x1080,intel core i7 7500u 2.7ghz,8gb,256gb ssd,amd radeon 530,windows 10,1.91kg,719.0
711,639,dell,xps 15,notebook,15.6,4k ultra hd / touchscreen 3840x2160,intel core i7 7700hq 2.8ghz,16gb,1tb ssd,nvidia geforce 1050,windows 10,2.06kg,2399.0
712,1294,hp,pavilion 15-aw003nv,notebook,15.6,full hd 1920x1080,amd a9 9410 2.9ghz,6gb,1.0tb hybrid,amd radeon r7 m440,windows 10,2.04kg,549.99
713,412,hp,15-bs028nv ,notebook,15.6,full hd 1920x1080,intel core i3 6006u 2.0ghz,4gb,1tb hdd,amd radeon 520,windows 10,2.1kg,469.0
714,820,lenovo,v110-15isk ,notebook,15.6,1366x768,intel core i3 6006u 2.0ghz,4gb,500gb hdd,intel hd graphics 520,windows 10,2.1kg,489.9
715,807,hp,15-ba043na ,notebook,15.6,1366x768,amd a12 9700p 2.5ghz,8gb,2tb hdd,amd radeon r7,windows 10,2.04kg,629.0
716,105,hp,pavilion 14-bk001nv,notebook,14.0,ips panel full hd 1920x1080,intel core i5 7200u 2.5ghz,6gb,256gb ssd,nvidia geforce 940mx,windows 10,1.58kg,659.0
717,1175,asus,ux410ua-gv097t ,notebook,14.0,full hd 1920x1080,intel core i3 7100u 2.4ghz,4gb,256gb ssd,intel hd graphics 620,windows 10,2kg,769.0
718,188,acer,swift 7,ultrabook,13.3,ips panel full hd 1920x1080,intel core i5 7y54 1.2ghz,8gb,256gb ssd,intel hd graphics 615,windows 10,1.12kg,989.0
719,810,hp,omen 17-an012dx,gaming,17.3,ips panel full hd 1920x1080,intel core i7 7700hq 2.8ghz,12gb,1tb hdd,amd radeon rx 580,windows 10,3.74kg,1749.0
720,744,lenovo,thinkpad p51s,workstation,15.6,ips panel 4k ultra hd 3840x2160,intel core i7 7600u 2.8ghz,16gb,1tb ssd,nvidia quadro m520m,windows 10,2.5kg,3299.0
721,764,dell,latitude 3380,notebook,13.3,1366x768,intel core i3 6006u 2.0ghz,4gb,500gb hdd,intel hd graphics 520,windows 10,1.65kg,849.0
722,1047,msi,gt72s dominator,gaming,17.3,ips panel full hd 1920x1080,intel core i7 6820hk 2.7ghz,16gb,256gb ssd +  1tb hdd,nvidia geforce 980m,windows 10,3.78kg,1545.64
723,449,microsoft,surface laptop,ultrabook,13.5,touchscreen 2256x1504,intel core i7 7660u 2.5ghz,16gb,512gb ssd,intel iris plus graphics 640,windows 10 s,1.25kg,2589.0
724,856,asus,x541na ,notebook,15.6,1366x768,intel pentium quad core n4200 1.1ghz,4gb,1tb hdd,intel hd graphics 505,windows 10,2kg,449.0
725,176,acer,aspire a315-51,notebook,15.6,1366x768,intel core i3 6006u 2.0ghz,4gb,128gb ssd,intel hd graphics 520,windows 10,2.1kg,449.0
726,679,acer,aspire vx5-591g,gaming,15.6,full hd 1920x1080,intel core i5 7300hq 2.5ghz,16gb,256gb ssd,nvidia geforce 1050 ti,windows 10,2.5kg,1299.0
727,363,hp,250 g6,notebook,15.6,full hd 1920x1080,intel core i5 7200u 2.5ghz,8gb,1tb hdd,intel hd graphics 620,windows 10,1.86kg,639.0
728,885,hp,elitebook x360,2 in 1 convertible,13.3,full hd / touchscreen 1920x1080,intel core i5 7200u 2.5ghz,4gb,256gb ssd,intel hd graphics 620,windows 10,1.28kg,1799.0
729,343,lenovo,yoga 920-13ikb,2 in 1 convertible,13.9,ips panel 4k ultra hd / touchscreen 3840x2160,intel core i7 8550u 1.8ghz,16gb,512gb ssd,intel uhd graphics 620,windows 10,1.4kg,2099.0
730,610,lenovo,thinkpad p51,notebook,15.6,ips panel 4k ultra hd 3840x2160,intel xeon e3-1535m v6 3.1ghz,32gb,1tb ssd,nvidia quadro m2200m,windows 10,2.5kg,4899.0
731,370,asus,zenbook flip,2 in 1 convertible,15.6,full hd / touchscreen 1920x1080,intel core i7 7500u 2.7ghz,12gb,512gb ssd +  2tb hdd,nvidia geforce 940mx,windows 10,2.26kg,1099.0
732,5,acer,aspire 3,notebook,15.6,1366x768,amd a9 9420 3ghz,4gb,500gb hdd,amd radeon r5,windows 10,2.1kg,400.0
733,789,dell,inspiron 7567,gaming,15.6,full hd 1920x1080,intel core i5 7300hq 2.5ghz,8gb,256gb ssd,nvidia geforce 1050,windows 10,2.62kg,985.0
734,318,hp,probook 640,notebook,14.0,full hd 1920x1080,intel core i5 7200u 2.5ghz,8gb,256gb ssd,intel hd graphics 620,windows 10,1.95kg,980.0
735,665,toshiba,satellite pro,notebook,15.6,1366x768,intel core i3 6100u 2.3ghz,4gb,128gb ssd,intel hd graphics 520,windows 10,2.1kg,498.0
736,357,dell,inspiron 7577,gaming,15.6,full hd 1920x1080,intel core i5 7300hq 2.5ghz,8gb,1tb hdd,nvidia geforce 1050,windows 10,2.65kg,999.0
737,547,lenovo,v310-15isk ,notebook,15.6,full hd 1920x1080,intel core i5 6200u 2.3ghz,4gb,1tb hdd,intel hd graphics 520,no os,2.15kg,462.35
738,69,asus,fx753ve-gc093 ,gaming,17.3,full hd 1920x1080,intel core i7 7700hq 2.8ghz,12gb,1tb hdd,nvidia geforce 1050 ti,linux,3kg,949.0
739,353,hp,zbook 15,workstation,15.6,full hd 1920x1080,intel core i7 7700hq 2.8ghz,8gb,256gb ssd,nvidia quadro m1200,windows 10,2.6kg,1738.27
740,1244,hp,elitebook 840,notebook,14.0,full hd 1920x1080,intel core i5 6200u 2.3ghz,4gb,256gb ssd,intel hd graphics 520,windows 7,1.54kg,1099.99
741,915,lenovo,thinkpad 13,notebook,13.3,full hd 1920x1080,intel core i5 7200u 2.5ghz,4gb,128gb ssd,intel hd graphics 620,windows 10,1.44kg,881.0
742,108,msi,gp62m 7rex,gaming,15.6,full hd 1920x1080,intel core i7 7700hq 2.8ghz,16gb,256gb ssd +  1tb hdd,nvidia geforce 1050 ti,windows 10,2.2kg,1299.0
743,1182,dell,vostro 5568,notebook,15.6,full hd 1920x1080,intel core i7 7500u 2.7ghz,8gb,256gb ssd,nvidia geforce 940mx,linux,1.98kg,895.01
744,602,acer,aspire 1,notebook,14.0,full hd 1920x1080,intel celeron quad core n3450 1.1ghz,4gb,32gb flash storage,intel hd graphics 500,windows 10,1.6kg,329.0
745,1287,hp,15-ac110nv ,notebook,15.6,1366x768,intel core i7 6500u 2.5ghz,6gb,1tb hdd,amd radeon r5 m330,windows 10,2.19kg,764.0
746,853,lenovo,thinkpad t470p,ultrabook,14.0,ips panel full hd 1920x1080,intel core i7 7700hq 2.8ghz,8gb,256gb ssd,nvidia geforce 940mx,windows 10,1.96kg,1903.0
747,1159,hp,spectre pro,2 in 1 convertible,13.3,touchscreen 2560x1440,intel core i7 6600u 2.6ghz,8gb,512gb ssd,intel hd graphics 520,windows 10,1.48kg,2041.0
748,651,acer,a715-71g-59dh ,gaming,15.6,full hd 1920x1080,intel core i5 7300hq 2.5ghz,8gb,1tb hdd,nvidia geforce 1050,linux,2.4kg,709.0
749,498,lenovo,thinkpad 13,notebook,13.3,ips panel full hd 1920x1080,intel core i3 7100u 2.4ghz,8gb,256gb ssd,intel hd graphics 620,windows 10,1.4kg,949.0
750,389,lenovo,thinkpad x1,2 in 1 convertible,14.0,touchscreen 2560x1440,intel core i7 7500u 2.7ghz,16gb,512gb ssd,intel hd graphics 620,windows 10,1.42kg,2509.0
751,597,lenovo,thinkpad t470p,notebook,14.0,ips panel full hd 1920x1080,intel core i5 7300hq 2.5ghz,8gb,256gb ssd,intel hd graphics 630,windows 10,1.7kg,1474.0
752,495,lenovo,thinkpad x260,ultrabook,12.5,ips panel 1366x768,intel core i5 6200u 2.3ghz,8gb,180gb ssd,intel hd graphics 520,windows 10,1.3kg,1099.0
753,771,samsung,notebook 9,2 in 1 convertible,15.0,full hd / touchscreen 1920x1080,intel core i7 7500u 2.7ghz,16gb,256gb ssd,amd radeon 540,windows 10,1.71kg,1799.0
754,658,lenovo,ideapad y700-15isk,gaming,15.6,ips panel full hd 1920x1080,intel core i7 6700hq 2.6ghz,8gb,128gb ssd +  1tb hdd,nvidia geforce 960,windows 10,3.31kg,1196.0
755,619,acer,cb5-132t-c9kk ,2 in 1 convertible,11.6,ips panel touchscreen 1366x768,intel celeron quad core n3160 1.6ghz,4gb,32gb flash storage,intel hd graphics 400,chrome os,1.25kg,379.0
756,836,asus,rog gl702vs-ba023t,gaming,17.3,full hd 1920x1080,intel core i7 7700hq 2.8ghz,16gb,256gb ssd +  1tb hdd,nvidia geforce 1070,windows 10,2.9kg,2419.0
757,591,lenovo,ideapad 320-15abr,notebook,15.6,full hd 1920x1080,amd a12 9720p 2.7ghz,12gb,512gb ssd,amd radeon 530,windows 10,2.2kg,949.0
758,926,lenovo,thinkpad x270,ultrabook,12.5,ips panel full hd 1920x1080,intel core i7 7500u 2.7ghz,8gb,256gb ssd,intel hd graphics 620,windows 10,1.36kg,1650.0
759,877,xiaomi,mi notebook,ultrabook,13.3,ips panel full hd 1920x1080,intel core i5 6200u 2.3ghz,8gb,256gb ssd,nvidia geforce 940mx,windows 10,1.28kg,935.0
760,129,hp,probook 470,notebook,17.3,full hd 1920x1080,intel core i5 8250u 1.6ghz,8gb,256gb ssd,intel uhd graphics 620,windows 10,2.5kg,928.0
761,344,dell,xps 13,ultrabook,13.3,full hd 1920x1080,intel core i7 8550u 1.8ghz,8gb,256gb ssd,intel uhd graphics 620,windows 10,1.2kg,1579.0
